Date,Region,City,Category,Product,Customer Type,Payment Method,Delivery Status,Salesperson,Quantity,Units Sold,Unit Price,Revenue,Return Status,Return Amount
25-05-2025,North,Chandigarh,Fashion,Shoes,New,Cash,Pending,Karan,7,7,736.15,5153.05,No,0
23-05-2024,North,Chandigarh,Sports,Bat,New,UPI,Delivered,Karan,3,3,2684.26,8052.78,No,0
31-08-2025,North,Chandigarh,Fashion,Jeans,New,Cash,Delivered,Priya,2,2,1127.79,2255.58,No,0
19-07-2024,West,Mumbai,Sports,Bat,New,UPI,Delivered,Sneha,3,3,1018.32,3054.96,No,0
03-05-2024,East,Bhubaneswar,Groceries,Oil,Returning,Cash,Shipped,Sneha,4,4,4599.22,18396.88,No,0
05-07-2024,North,Delhi,Groceries,Rice,New,Card,Pending,Karan,9,9,2408.72,21678.48,No,0
21-11-2024,East,Bhubaneswar,Home,Chair,New,Net Banking,Shipped,Karan,9,9,1853.21,16678.89,No,0
08-04-2025,East,Bhubaneswar,Electronics,Tablet,New,Cash,Delivered,Sneha,3,3,4411.13,13233.39,No,0
14-12-2024,North,Chandigarh,Groceries,Oil,Returning,Cash,Delivered,Rohit,5,5,653.42,3267.1,No,0
21-10-2025,South,Chennai,Sports,Ball,New,UPI,Pending,Rohit,1,1,1275.38,1275.38,No,0
06-02-2025,West,Pune,Groceries,Rice,New,Cash,Delivered,Priya,9,9,3724.39,33519.51,No,0
11-12-2024,East,Bhubaneswar,Groceries,Milk,New,UPI,Pending,Amit,9,9,2233.98,20105.82,No,0
25-05-2025,West,Pune,Electronics,Tablet,Returning,UPI,Delivered,Sneha,1,1,4223.09,4223.09,No,0
26-05-2024,West,Mumbai,Electronics,Laptop,New,Cash,Pending,Amit,3,3,252.47,757.41,No,0
27-05-2024,West,Pune,Groceries,Rice,Returning,Cash,Pending,Karan,2,2,1693.01,3386.02,No,0
11-12-2025,East,Kolkata,Fashion,Shoes,Returning,Net Banking,Shipped,Priya,7,7,918.95,6432.65,No,0
03-05-2025,South,Bangalore,Home,Table,Returning,Cash,Shipped,Sneha,1,1,4201.5,4201.5,No,0
01-10-2025,West,Mumbai,Fashion,Jeans,New,Net Banking,Shipped,Priya,3,3,3501.34,10504.02,No,0
04-07-2025,East,Kolkata,Groceries,Rice,Returning,Cash,Shipped,Priya,6,6,1865.85,11195.1,Yes,9073.9
03-12-2024,West,Pune,Groceries,Rice,New,Net Banking,Pending,Rohit,5,5,3300.5,16502.5,No,0
02-10-2025,East,Kolkata,Groceries,Oil,Returning,Cash,Pending,Karan,1,1,3853.72,3853.72,No,0
17-04-2025,South,Chennai,Fashion,Jeans,New,Net Banking,Delivered,Amit,2,2,3288.77,6577.54,No,0
30-05-2024,North,Delhi,Sports,Bat,Returning,Net Banking,Delivered,Karan,7,7,928.5,6499.5,No,0
18-02-2025,West,Pune,Home,Chair,New,UPI,Pending,Amit,6,6,1210.98,7265.88,No,0
24-10-2024,West,Mumbai,Sports,Ball,Returning,Card,Shipped,Sneha,3,3,2122.53,6367.59,No,0
02-09-2025,West,Mumbai,Home,Table,Returning,Cash,Delivered,Amit,4,4,188.2,752.8,No,0
19-09-2024,East,Bhubaneswar,Fashion,Jeans,Returning,Card,Delivered,Rohit,6,6,1472.18,8833.08,No,0
23-05-2024,North,Delhi,Electronics,Laptop,New,UPI,Delivered,Karan,3,3,4866.6,14599.8,No,0
11-12-2024,West,Pune,Groceries,Rice,Returning,UPI,Pending,Karan,3,3,4044.04,12132.12,Yes,11771.17
15-09-2025,West,Mumbai,Home,Lamp,New,Card,Shipped,Sneha,9,9,1593.28,14339.52,No,0
25-07-2025,East,Kolkata,Groceries,Oil,Returning,UPI,Shipped,Amit,3,3,4376.49,13129.47,No,0
02-01-2024,East,Kolkata,Electronics,Tablet,Returning,Card,Pending,Sneha,6,6,689.21,4135.26,Yes,1698.16
30-10-2024,East,Bhubaneswar,Fashion,Shoes,New,Cash,Pending,Karan,9,9,160.78,1447.02,No,0
10-09-2024,East,Bhubaneswar,Fashion,Jeans,Returning,Card,Pending,Karan,9,9,4140.22,37261.98,Yes,14199.84
13-10-2025,South,Bangalore,Sports,Ball,Returning,Cash,Pending,Sneha,9,9,335.9,3023.1,No,0
28-03-2025,North,Delhi,Groceries,Milk,New,Net Banking,Delivered,Sneha,8,8,4398.58,35188.64,No,0
06-02-2024,West,Pune,Sports,Ball,Returning,Net Banking,Pending,Karan,6,6,4472.28,26833.68,No,0
08-06-2024,West,Mumbai,Groceries,Milk,Returning,Cash,Shipped,Sneha,7,7,2703.45,18924.15,No,0
09-01-2024,North,Chandigarh,Home,Lamp,Returning,UPI,Shipped,Rohit,3,3,1412.11,4236.33,No,0
20-08-2024,East,Bhubaneswar,Groceries,Milk,Returning,Cash,Shipped,Sneha,5,5,2655.08,13275.4,Yes,11484.53
08-04-2024,South,Bangalore,Home,Lamp,Returning,Net Banking,Shipped,Amit,3,3,2493.04,7479.12,No,0
20-10-2025,North,Delhi,Fashion,Jeans,New,Cash,Delivered,Amit,9,9,4557.17,41014.53,No,0
26-07-2024,South,Bangalore,Home,Lamp,Returning,Card,Shipped,Amit,1,1,416.97,416.97,No,0
10-05-2024,North,Delhi,Electronics,Tablet,Returning,UPI,Delivered,Amit,8,8,2635.49,21083.92,No,0
07-02-2025,South,Bangalore,Fashion,Jeans,New,Cash,Shipped,Priya,6,6,2229.52,13377.12,No,0
31-05-2024,East,Kolkata,Electronics,Tablet,Returning,UPI,Shipped,Rohit,9,9,1770,15930,No,0
23-02-2024,East,Bhubaneswar,Groceries,Rice,New,Card,Delivered,Amit,6,6,3074.74,18448.44,No,0
29-04-2024,North,Chandigarh,Home,Lamp,Returning,Cash,Shipped,Amit,4,4,3965.13,15860.52,No,0
03-11-2025,East,Kolkata,Home,Table,Returning,Card,Delivered,Priya,7,7,2610.58,18274.06,No,0
19-09-2025,South,Chennai,Home,Chair,New,Card,Pending,Sneha,6,6,3955.08,23730.48,No,0
09-08-2025,West,Mumbai,Groceries,Milk,Returning,Cash,Delivered,Priya,2,2,1430.69,2861.38,No,0
16-09-2025,South,Chennai,Electronics,Laptop,New,Net Banking,Delivered,Priya,9,9,2580.7,23226.3,No,0
23-02-2025,West,Pune,Electronics,Tablet,Returning,Card,Delivered,Amit,6,6,4468.25,26809.5,Yes,6214.78
25-02-2025,South,Chennai,Fashion,Shoes,New,Card,Pending,Sneha,6,6,323.68,1942.08,No,0
13-04-2024,South,Chennai,Groceries,Rice,New,Cash,Delivered,Priya,1,1,2307.28,2307.28,No,0
10-09-2024,East,Kolkata,Groceries,Milk,New,Net Banking,Pending,Sneha,3,3,1060.88,3182.64,No,0
14-08-2024,North,Chandigarh,Groceries,Rice,Returning,UPI,Delivered,Sneha,4,4,1114.26,4457.04,No,0
21-04-2024,North,Chandigarh,Groceries,Milk,Returning,Cash,Shipped,Priya,6,6,4285.27,25711.62,Yes,22283.07
24-05-2025,West,Pune,Fashion,Shoes,New,UPI,Delivered,Amit,4,4,629.33,2517.32,No,0
17-04-2025,West,Mumbai,Groceries,Rice,Returning,Net Banking,Delivered,Amit,5,5,2248.84,11244.2,No,0
08-04-2024,North,Delhi,Electronics,Phone,New,UPI,Shipped,Karan,6,6,4665.59,27993.54,No,0
01-06-2024,East,Kolkata,Electronics,Phone,Returning,Net Banking,Delivered,Rohit,5,5,1494.36,7471.8,No,0
03-12-2024,West,Pune,Fashion,Jeans,Returning,Card,Shipped,Karan,5,5,1791.59,8957.95,No,0
06-12-2025,South,Chennai,Groceries,Rice,Returning,UPI,Shipped,Rohit,9,9,245.37,2208.33,No,0
11-06-2024,North,Chandigarh,Sports,Ball,Returning,UPI,Delivered,Sneha,3,3,2307.93,6923.79,No,0
20-12-2025,East,Bhubaneswar,Electronics,Laptop,New,UPI,Shipped,Rohit,1,1,2010.37,2010.37,No,0
11-11-2025,South,Chennai,Groceries,Rice,New,Card,Delivered,Priya,8,8,4547.29,36378.32,No,0
09-06-2024,South,Bangalore,Groceries,Milk,Returning,Card,Delivered,Karan,1,1,4136.57,4136.57,No,0
02-08-2025,North,Chandigarh,Sports,Bat,New,Card,Delivered,Karan,5,5,107.67,538.35,No,0
01-02-2025,East,Bhubaneswar,Groceries,Milk,Returning,Net Banking,Delivered,Amit,7,7,3616.1,25312.7,No,0
03-10-2024,East,Kolkata,Sports,Shoes,Returning,Net Banking,Delivered,Karan,1,1,3058.6,3058.6,No,0
18-05-2025,East,Bhubaneswar,Electronics,Laptop,New,Cash,Delivered,Priya,2,2,3359.93,6719.86,No,0
26-01-2025,North,Delhi,Electronics,Phone,New,UPI,Pending,Sneha,4,4,1908.36,7633.44,No,0
14-05-2024,West,Mumbai,Home,Lamp,Returning,Card,Shipped,Rohit,8,8,3780.77,30246.16,Yes,7989.34
13-07-2024,East,Bhubaneswar,Fashion,Jeans,Returning,Cash,Delivered,Karan,9,9,4714.46,42430.14,No,0
04-02-2025,East,Kolkata,Sports,Bat,Returning,UPI,Delivered,Amit,9,9,3267.61,29408.49,No,0
01-10-2025,South,Bangalore,Sports,Shoes,Returning,Cash,Shipped,Sneha,2,2,780.47,1560.94,No,0
02-02-2024,South,Bangalore,Groceries,Oil,Returning,Net Banking,Shipped,Rohit,7,7,4381.12,30667.84,No,0
18-11-2025,North,Delhi,Groceries,Milk,Returning,UPI,Pending,Amit,5,5,4522.02,22610.1,Yes,14180.47
04-04-2025,West,Mumbai,Home,Chair,Returning,Net Banking,Delivered,Karan,8,8,4118.06,32944.48,No,0
14-04-2025,South,Bangalore,Electronics,Phone,Returning,Net Banking,Pending,Karan,3,3,2299.38,6898.14,No,0
09-01-2025,North,Chandigarh,Fashion,Shoes,Returning,Cash,Pending,Sneha,5,5,702.72,3513.6,No,0
22-01-2024,North,Delhi,Sports,Ball,New,Card,Shipped,Amit,9,9,3672.95,33056.55,No,0
31-10-2025,West,Mumbai,Sports,Ball,New,Cash,Pending,Karan,5,5,3493.21,17466.05,No,0
07-02-2024,North,Chandigarh,Groceries,Oil,Returning,UPI,Pending,Rohit,3,3,480.31,1440.93,No,0
17-08-2024,South,Bangalore,Home,Table,New,Card,Delivered,Karan,6,6,3966.03,23796.18,No,0
30-12-2024,West,Mumbai,Fashion,Jeans,Returning,UPI,Shipped,Amit,2,2,1982.77,3965.54,No,0
16-07-2025,South,Bangalore,Sports,Ball,Returning,Card,Pending,Priya,9,9,2211.83,19906.47,No,0
13-03-2025,South,Bangalore,Home,Table,Returning,Net Banking,Shipped,Priya,9,9,234.36,2109.24,No,0
09-10-2024,West,Pune,Sports,Shoes,New,Cash,Shipped,Sneha,8,8,1935.31,15482.48,No,0
27-01-2024,South,Chennai,Sports,Shoes,Returning,Card,Shipped,Rohit,5,5,3264.13,16320.65,Yes,13211.98
13-08-2024,South,Bangalore,Sports,Bat,Returning,Card,Shipped,Amit,4,4,1764.87,7059.48,No,0
03-10-2024,North,Delhi,Groceries,Milk,Returning,Cash,Delivered,Priya,2,2,3220.82,6441.64,No,0
31-08-2025,West,Pune,Groceries,Milk,New,Cash,Shipped,Amit,1,1,596.17,596.17,No,0
10-10-2024,East,Kolkata,Groceries,Rice,New,Card,Pending,Rohit,8,8,1886.51,15092.08,No,0
25-04-2025,South,Bangalore,Groceries,Rice,Returning,Card,Shipped,Sneha,6,6,2324.61,13947.66,No,0
28-03-2025,South,Chennai,Fashion,Shoes,New,Cash,Pending,Sneha,2,2,2479.39,4958.78,Yes,2996.91
20-10-2025,South,Bangalore,Fashion,Shirt,New,Net Banking,Delivered,Priya,4,4,586.58,2346.32,No,0
30-05-2025,East,Bhubaneswar,Electronics,Laptop,New,Card,Shipped,Karan,3,3,214.43,643.29,No,0
30-06-2025,West,Mumbai,Electronics,Phone,New,UPI,Shipped,Karan,5,5,1517.3,7586.5,No,0
10-07-2024,West,Pune,Sports,Shoes,Returning,Net Banking,Shipped,Sneha,5,5,4784,23920,No,0
18-02-2024,North,Chandigarh,Electronics,Laptop,New,Card,Delivered,Rohit,7,7,2276.23,15933.61,No,0
26-05-2025,East,Bhubaneswar,Fashion,Jeans,New,UPI,Pending,Rohit,9,9,4921.66,44294.94,No,0
17-01-2024,West,Mumbai,Groceries,Rice,Returning,Net Banking,Pending,Rohit,4,4,251.59,1006.36,No,0
20-06-2024,North,Chandigarh,Fashion,Shoes,New,UPI,Shipped,Amit,6,6,2752.9,16517.4,No,0
07-08-2024,South,Chennai,Home,Lamp,Returning,Card,Delivered,Priya,1,1,2708.06,2708.06,No,0
06-06-2024,West,Mumbai,Electronics,Phone,Returning,Cash,Pending,Karan,5,5,4184.88,20924.4,No,0
21-04-2025,East,Bhubaneswar,Groceries,Oil,Returning,Card,Shipped,Priya,2,2,1370.74,2741.48,No,0
15-02-2024,South,Bangalore,Groceries,Milk,Returning,Net Banking,Delivered,Sneha,1,1,2586.49,2586.49,No,0
07-01-2025,North,Delhi,Home,Lamp,New,Card,Delivered,Karan,5,5,4835.45,24177.25,No,0
01-06-2025,South,Bangalore,Electronics,Phone,New,Card,Shipped,Karan,3,3,909.69,2729.07,No,0
08-04-2024,South,Bangalore,Sports,Shoes,New,Net Banking,Delivered,Rohit,3,3,837.56,2512.68,No,0
06-02-2024,South,Bangalore,Groceries,Oil,New,Card,Delivered,Rohit,4,4,2068.72,8274.88,No,0
06-10-2024,East,Kolkata,Home,Lamp,New,Cash,Delivered,Karan,2,2,3154.69,6309.38,No,0
14-12-2024,South,Chennai,Home,Table,New,UPI,Shipped,Amit,3,3,1086.43,3259.29,No,0
11-05-2025,West,Mumbai,Fashion,Jeans,Returning,Card,Pending,Karan,5,5,2430.18,12150.9,No,0
28-10-2024,West,Mumbai,Fashion,Shoes,Returning,UPI,Shipped,Amit,3,3,748.62,2245.86,No,0
29-06-2024,South,Bangalore,Groceries,Milk,Returning,Cash,Pending,Sneha,2,2,3638.5,7277,No,0
29-08-2025,East,Kolkata,Home,Lamp,Returning,UPI,Shipped,Amit,6,6,740.2,4441.2,No,0
08-04-2024,North,Delhi,Fashion,Shirt,Returning,Cash,Pending,Rohit,5,5,3991.63,19958.15,No,0
30-11-2025,South,Chennai,Groceries,Rice,New,UPI,Pending,Karan,6,6,829.1,4974.6,No,0
25-04-2024,South,Bangalore,Home,Chair,New,UPI,Delivered,Sneha,4,4,4331.38,17325.52,No,0
09-07-2024,East,Bhubaneswar,Groceries,Oil,Returning,Card,Shipped,Amit,4,4,1500.34,6001.36,No,0
09-09-2024,West,Mumbai,Home,Chair,New,Net Banking,Pending,Rohit,8,8,2262,18096,No,0
09-06-2024,West,Pune,Groceries,Rice,New,Cash,Shipped,Sneha,9,9,1875.11,16875.99,No,0
12-09-2024,East,Bhubaneswar,Groceries,Rice,Returning,UPI,Delivered,Rohit,5,5,4905.62,24528.1,No,0
18-11-2024,East,Bhubaneswar,Fashion,Shirt,New,Card,Pending,Priya,3,3,3050.37,9151.11,No,0
07-05-2024,West,Mumbai,Sports,Ball,New,UPI,Pending,Rohit,7,7,4784.63,33492.41,No,0
18-01-2024,East,Kolkata,Home,Table,New,Cash,Pending,Priya,9,9,391.41,3522.69,Yes,2508.71
19-07-2025,South,Chennai,Electronics,Laptop,Returning,Net Banking,Delivered,Karan,1,1,4476.14,4476.14,Yes,4058.84
23-07-2025,East,Kolkata,Sports,Bat,Returning,Net Banking,Pending,Karan,5,5,2601.12,13005.6,No,0
18-11-2024,North,Chandigarh,Electronics,Phone,New,Cash,Pending,Amit,7,7,193.67,1355.69,No,0
16-11-2025,East,Kolkata,Sports,Bat,New,Cash,Pending,Amit,6,6,3641.26,21847.56,No,0
17-09-2025,North,Delhi,Home,Chair,New,UPI,Delivered,Priya,5,5,1857.71,9288.55,No,0
14-10-2024,West,Mumbai,Fashion,Shoes,Returning,Net Banking,Delivered,Amit,8,8,3691.95,29535.6,No,0
24-10-2025,West,Mumbai,Groceries,Oil,New,Card,Delivered,Amit,3,3,4989.32,14967.96,No,0
30-09-2025,East,Bhubaneswar,Sports,Bat,New,Card,Pending,Sneha,1,1,540.08,540.08,Yes,127.1
03-06-2024,West,Mumbai,Fashion,Shirt,Returning,Card,Pending,Priya,4,4,4187.31,16749.24,No,0
04-05-2025,West,Mumbai,Electronics,Phone,New,Cash,Delivered,Sneha,5,5,127.76,638.8,No,0
20-01-2025,East,Bhubaneswar,Home,Chair,New,Cash,Shipped,Karan,9,9,3853.97,34685.73,No,0
13-04-2024,West,Mumbai,Sports,Ball,New,Net Banking,Delivered,Karan,2,2,611.58,1223.16,No,0
27-01-2025,East,Kolkata,Groceries,Rice,New,Net Banking,Delivered,Priya,2,2,480.48,960.96,No,0
02-09-2024,West,Mumbai,Fashion,Shirt,New,Cash,Delivered,Karan,6,6,1600.07,9600.42,No,0
24-06-2024,East,Bhubaneswar,Groceries,Oil,Returning,Net Banking,Shipped,Priya,2,2,129.83,259.66,No,0
08-02-2024,West,Mumbai,Electronics,Tablet,Returning,UPI,Shipped,Sneha,6,6,1567.87,9407.22,Yes,5649.03
21-04-2025,South,Chennai,Home,Lamp,New,Net Banking,Delivered,Karan,6,6,346.11,2076.66,Yes,1084.64
12-11-2025,North,Chandigarh,Fashion,Shirt,Returning,Card,Pending,Amit,2,2,1476.92,2953.84,No,0
21-06-2025,East,Kolkata,Fashion,Shirt,Returning,Net Banking,Delivered,Rohit,8,8,2085,16680,No,0
11-02-2025,South,Bangalore,Home,Chair,Returning,Net Banking,Pending,Priya,7,7,2434.54,17041.78,No,0
08-06-2025,North,Delhi,Groceries,Oil,New,Cash,Delivered,Rohit,9,9,1174.44,10569.96,Yes,3928.88
20-05-2025,West,Mumbai,Groceries,Milk,New,UPI,Shipped,Amit,3,3,3274.31,9822.93,No,0
05-02-2024,West,Mumbai,Fashion,Shoes,New,Cash,Shipped,Priya,1,1,3626.98,3626.98,No,0
15-11-2025,West,Mumbai,Sports,Bat,Returning,Cash,Delivered,Priya,4,4,3161.44,12645.76,Yes,9434.92
20-01-2024,North,Delhi,Fashion,Jeans,Returning,Card,Shipped,Rohit,2,2,3598.37,7196.74,No,0
16-11-2024,South,Chennai,Electronics,Laptop,New,Net Banking,Delivered,Rohit,8,8,1520.85,12166.8,No,0
26-05-2025,West,Mumbai,Fashion,Shoes,Returning,Cash,Pending,Karan,4,4,800.09,3200.36,No,0
03-02-2025,South,Bangalore,Sports,Ball,Returning,Net Banking,Delivered,Rohit,2,2,2067.08,4134.16,No,0
15-10-2025,West,Mumbai,Electronics,Laptop,Returning,Card,Pending,Sneha,2,2,755.76,1511.52,No,0
15-04-2025,East,Bhubaneswar,Fashion,Shirt,Returning,Card,Pending,Amit,9,9,3768.36,33915.24,No,0
22-05-2024,South,Bangalore,Fashion,Jeans,New,UPI,Shipped,Amit,1,1,2604.53,2604.53,Yes,1096.34
01-04-2024,South,Bangalore,Groceries,Rice,New,Cash,Shipped,Rohit,6,6,4489.06,26934.36,No,0
19-12-2024,South,Chennai,Groceries,Milk,Returning,UPI,Shipped,Amit,8,8,118.72,949.76,No,0
27-12-2025,South,Bangalore,Home,Chair,New,Cash,Pending,Sneha,9,9,505.31,4547.79,No,0
20-02-2024,West,Pune,Sports,Ball,New,Card,Pending,Sneha,9,9,1865.15,16786.35,No,0
26-10-2025,West,Mumbai,Fashion,Shoes,New,Net Banking,Shipped,Sneha,2,2,1635.4,3270.8,No,0
28-11-2025,West,Pune,Sports,Ball,Returning,Net Banking,Pending,Sneha,3,3,2225.71,6677.13,No,0
28-07-2025,West,Pune,Groceries,Oil,New,Card,Pending,Priya,8,8,4823.98,38591.84,No,0
08-07-2024,South,Chennai,Electronics,Laptop,New,Card,Delivered,Karan,7,7,2519.69,17637.83,No,0
04-05-2024,North,Delhi,Groceries,Oil,New,Cash,Delivered,Sneha,9,9,3548.9,31940.1,Yes,10654.02
29-05-2024,West,Pune,Sports,Ball,New,Cash,Pending,Karan,5,5,4390.01,21950.05,No,0
09-11-2024,East,Bhubaneswar,Groceries,Milk,Returning,Net Banking,Delivered,Sneha,8,8,3829.09,30632.72,No,0
23-07-2025,South,Bangalore,Fashion,Jeans,New,Net Banking,Pending,Amit,9,9,1560.46,14044.14,No,0
07-12-2024,East,Bhubaneswar,Fashion,Jeans,New,Net Banking,Pending,Priya,3,3,3208.26,9624.78,No,0
31-10-2024,North,Delhi,Electronics,Laptop,New,Card,Delivered,Amit,1,1,1864.25,1864.25,No,0
22-11-2025,East,Kolkata,Home,Table,New,UPI,Pending,Priya,9,9,2432.24,21890.16,No,0
12-11-2025,East,Bhubaneswar,Electronics,Laptop,Returning,UPI,Delivered,Priya,3,3,1912.08,5736.24,Yes,4669.61
23-02-2024,South,Bangalore,Fashion,Shoes,Returning,Cash,Shipped,Priya,2,2,2805.14,5610.28,No,0
19-03-2025,South,Chennai,Home,Lamp,Returning,Cash,Shipped,Karan,2,2,1138.77,2277.54,No,0
04-09-2025,South,Bangalore,Electronics,Laptop,New,Net Banking,Delivered,Amit,6,6,4412.77,26476.62,No,0
20-09-2024,North,Delhi,Fashion,Shirt,Returning,Cash,Pending,Karan,7,7,3077.99,21545.93,No,0
22-02-2024,East,Bhubaneswar,Groceries,Milk,New,Net Banking,Delivered,Priya,8,8,4660.96,37287.68,No,0
25-07-2025,North,Delhi,Sports,Shoes,New,Cash,Delivered,Priya,3,3,1646.57,4939.71,No,0
11-09-2025,East,Bhubaneswar,Fashion,Shirt,New,UPI,Delivered,Amit,5,5,3442.75,17213.75,No,0
05-01-2024,East,Bhubaneswar,Groceries,Milk,New,Card,Pending,Rohit,1,1,4462.05,4462.05,No,0
12-04-2024,South,Chennai,Electronics,Laptop,Returning,UPI,Shipped,Priya,3,3,3367.65,10102.95,No,0
14-07-2024,West,Pune,Fashion,Shirt,Returning,Net Banking,Delivered,Priya,6,6,2627.72,15766.32,No,0
15-12-2024,South,Chennai,Electronics,Laptop,New,Net Banking,Delivered,Amit,5,5,3471.42,17357.1,No,0
16-02-2024,East,Kolkata,Groceries,Rice,Returning,Cash,Shipped,Rohit,6,6,1752.99,10517.94,Yes,3150.07
17-10-2025,South,Chennai,Electronics,Tablet,Returning,UPI,Pending,Karan,3,3,2515.04,7545.12,No,0
25-09-2024,East,Kolkata,Fashion,Shirt,New,Card,Shipped,Rohit,1,1,4539.72,4539.72,No,0
04-01-2025,North,Chandigarh,Electronics,Phone,Returning,Card,Pending,Amit,9,9,4821.15,43390.35,No,0
27-09-2025,South,Bangalore,Home,Chair,New,UPI,Pending,Rohit,6,6,3835.31,23011.86,No,0
15-04-2024,East,Kolkata,Groceries,Rice,New,UPI,Delivered,Rohit,1,1,2654.35,2654.35,No,0
31-10-2025,West,Pune,Sports,Shoes,New,Net Banking,Shipped,Rohit,6,6,183.04,1098.24,No,0
20-10-2025,South,Bangalore,Sports,Shoes,Returning,Cash,Shipped,Karan,9,9,689.02,6201.18,No,0
18-10-2025,West,Mumbai,Fashion,Jeans,Returning,UPI,Shipped,Karan,5,5,1774.84,8874.2,No,0
29-04-2024,North,Delhi,Fashion,Shirt,Returning,Net Banking,Delivered,Rohit,7,7,1805.67,12639.69,No,0
26-08-2025,West,Pune,Fashion,Jeans,Returning,UPI,Pending,Karan,5,5,3267.65,16338.25,No,0
27-02-2024,North,Chandigarh,Groceries,Rice,Returning,UPI,Delivered,Amit,3,3,215.62,646.86,No,0
11-12-2024,East,Bhubaneswar,Home,Table,New,UPI,Pending,Priya,1,1,3070.12,3070.12,No,0
18-04-2025,South,Chennai,Groceries,Milk,New,Cash,Pending,Sneha,6,6,846.41,5078.46,No,0
26-04-2024,East,Kolkata,Electronics,Phone,Returning,Net Banking,Pending,Priya,9,9,4693.15,42238.35,No,0
06-05-2024,East,Bhubaneswar,Home,Chair,Returning,Cash,Delivered,Sneha,7,7,3391.05,23737.35,No,0
27-01-2025,West,Mumbai,Fashion,Jeans,Returning,Card,Pending,Rohit,8,8,4719.35,37754.8,No,0
02-10-2025,North,Delhi,Home,Table,Returning,Net Banking,Delivered,Rohit,4,4,2767.96,11071.84,No,0
27-02-2024,West,Pune,Electronics,Laptop,New,Net Banking,Pending,Sneha,6,6,1891.84,11351.04,No,0
25-09-2025,South,Bangalore,Groceries,Oil,New,Card,Delivered,Karan,7,7,789.93,5529.51,No,0
27-05-2025,East,Kolkata,Groceries,Rice,New,Card,Pending,Amit,3,3,820.12,2460.36,No,0
05-04-2024,North,Chandigarh,Home,Lamp,New,Net Banking,Shipped,Amit,8,8,4541.46,36331.68,No,0
29-09-2025,North,Chandigarh,Groceries,Rice,New,Cash,Pending,Sneha,1,1,1791.44,1791.44,No,0
27-04-2024,North,Chandigarh,Sports,Ball,Returning,Net Banking,Shipped,Rohit,8,8,3652.41,29219.28,No,0
13-07-2025,East,Kolkata,Electronics,Laptop,Returning,Cash,Shipped,Rohit,9,9,3481,31329,No,0
23-08-2025,East,Bhubaneswar,Electronics,Phone,Returning,Cash,Delivered,Priya,2,2,138.42,276.84,No,0
02-05-2025,West,Pune,Fashion,Shirt,New,Card,Shipped,Karan,8,8,757.95,6063.6,No,0
24-08-2024,South,Bangalore,Fashion,Jeans,New,UPI,Pending,Karan,2,2,1285.28,2570.56,No,0
28-09-2024,East,Bhubaneswar,Sports,Bat,Returning,UPI,Shipped,Sneha,5,5,4815.32,24076.6,No,0
07-07-2024,North,Chandigarh,Electronics,Phone,New,UPI,Shipped,Sneha,6,6,3828.19,22969.14,No,0
04-12-2025,South,Chennai,Sports,Shoes,Returning,Net Banking,Delivered,Rohit,3,3,912.17,2736.51,No,0
22-03-2025,South,Bangalore,Fashion,Jeans,New,UPI,Shipped,Priya,1,1,771.3,771.3,No,0
03-08-2025,East,Bhubaneswar,Home,Chair,New,Cash,Delivered,Rohit,2,2,4283.55,8567.1,No,0
03-09-2024,East,Bhubaneswar,Groceries,Milk,New,UPI,Shipped,Priya,6,6,633.58,3801.48,No,0
16-03-2024,North,Chandigarh,Sports,Bat,New,Net Banking,Pending,Rohit,8,8,3587.44,28699.52,No,0
02-06-2024,North,Delhi,Sports,Shoes,New,UPI,Shipped,Rohit,9,9,1173.68,10563.12,No,0
17-10-2025,West,Pune,Groceries,Milk,Returning,Card,Pending,Karan,2,2,3008.45,6016.9,Yes,4199.04
10-03-2025,South,Chennai,Fashion,Shoes,Returning,Card,Pending,Amit,6,6,1031.53,6189.18,No,0
26-03-2024,North,Delhi,Electronics,Laptop,New,UPI,Delivered,Rohit,2,2,3521.72,7043.44,No,0
27-11-2025,West,Mumbai,Sports,Ball,New,Net Banking,Shipped,Karan,2,2,4838.56,9677.12,No,0
11-10-2024,East,Bhubaneswar,Sports,Ball,New,Cash,Shipped,Karan,8,8,3888.14,31105.12,No,0
07-08-2024,East,Kolkata,Electronics,Laptop,New,Net Banking,Pending,Amit,1,1,2345.35,2345.35,No,0
09-03-2024,West,Mumbai,Sports,Ball,Returning,Net Banking,Delivered,Amit,4,4,2868.92,11475.68,No,0
16-02-2024,East,Bhubaneswar,Home,Chair,Returning,Net Banking,Shipped,Karan,6,6,3055.02,18330.12,No,0
03-04-2024,West,Mumbai,Groceries,Rice,New,Cash,Pending,Sneha,4,4,1849.44,7397.76,No,0
28-03-2025,East,Kolkata,Electronics,Phone,New,Card,Shipped,Sneha,5,5,1188.17,5940.85,No,0
22-07-2024,North,Chandigarh,Groceries,Rice,Returning,Card,Delivered,Karan,2,2,2621.95,5243.9,No,0
05-08-2024,West,Mumbai,Electronics,Laptop,New,Net Banking,Shipped,Amit,6,6,2200.64,13203.84,Yes,7720.45
18-04-2025,North,Chandigarh,Electronics,Laptop,New,Cash,Delivered,Sneha,4,4,1515.54,6062.16,No,0
07-03-2025,South,Bangalore,Home,Chair,New,Card,Delivered,Amit,2,2,4966.95,9933.9,Yes,8034.6
